order_id,customer_id,category,order_amount,delivery_delay_days,is_cod,customer_past_return_rate,product_weight_g,installments,is_returned
ORD_108610,CUST_2819,Apparel,954.69,0,0,0.197,1740.0,1,0
ORD_110649,CUST_4905,Apparel,798.0,2,1,0.1128,1614.5,1,0
ORD_104750,CUST_2523,Apparel,2059.83,0,1,0.4862,2213.2,1,1
ORD_113342,CUST_2129,Apparel,646.62,0,1,0.1678,508.8,1,0
ORD_113328,CUST_4286,Beauty,2276.25,0,0,0.0846,2653.9,3,0
ORD_101221,CUST_4287,Beauty,5612.0,0,1,0.275,481.0,1,0
ORD_105194,CUST_2482,Footwear,849.49,1,1,0.008,2975.6,1,0
ORD_101171,CUST_2489,Apparel,779.08,0,0,0.2812,1955.3,1,0
ORD_112198,CUST_3413,Apparel,369.4,2,0,0.042,3240.8,1,0
ORD_113389,CUST_2646,Footwear,718.34,2,1,0.198,2247.9,1,0
ORD_113089,CUST_1105,Home & Kitchen,723.87,4,1,0.2513,2885.1,1,0
ORD_112946,CUST_3763,Footwear,595.42,0,0,0.1377,2438.3,1,0
ORD_109260,CUST_3153,Home & Kitchen,1458.67,0,1,0.1413,1236.0,1,0
ORD_101355,CUST_3048,Home & Kitchen,954.92,4,1,0.2194,974.4,1,0
ORD_113827,CUST_1735,Apparel,525.81,0,0,0.1483,475.5,1,0
ORD_100497,CUST_2816,Apparel,749.3,1,1,0.1319,2456.2,1,0
ORD_103638,CUST_3581,Electronics,1364.69,5,1,0.0449,2206.3,1,0
ORD_106407,CUST_1717,Footwear,696.35,0,1,0.2574,801.7,1,1
ORD_101068,CUST_1437,Apparel,377.31,1,0,0.2064,1580.6,3,0
ORD_109050,CUST_2212,Home & Kitchen,5408.18,7,0,0.1758,889.2,2,1
ORD_103026,CUST_2300,Apparel,895.52,0,0,0.2502,2877.0,1,0
ORD_107853,CUST_1691,Electronics,1326.51,3,1,0.2339,2870.6,1,0
ORD_100891,CUST_2683,Apparel,720.04,1,1,0.189,2836.5,1,0
ORD_101645,CUST_2107,Footwear,934.25,1,0,0.0496,3381.0,2,0
ORD_102678,CUST_4052,Home & Kitchen,426.05,5,0,0.1866,547.3,3,1
ORD_104209,CUST_2698,Apparel,1392.96,1,0,0.0928,293.2,1,0
ORD_101641,CUST_2492,Electronics,1593.62,0,1,0.2319,3198.9,1,0
ORD_109649,CUST_3635,Apparel,396.49,3,0,0.1014,1314.5,1,0
ORD_100943,CUST_4330,Apparel,2007.89,0,0,0.168,2430.1,1,0
ORD_106391,CUST_3715,Apparel,2519.99,2,0,0.0708,3000.9,1,0
ORD_114846,CUST_1679,Electronics,524.37,2,1,0.3197,534.0,1,0
ORD_102412,CUST_3539,Apparel,1290.93,0,1,0.1834,2457.7,3,0
ORD_108476,CUST_2209,Electronics,1068.44,10,1,0.2013,2258.9,1,0
ORD_106829,CUST_3566,Footwear,2564.96,0,1,0.2791,1693.3,1,0
ORD_110377,CUST_2848,Electronics,1956.8,0,0,0.0426,2793.4,6,0
ORD_100613,CUST_2931,Electronics,654.55,1,0,0.2237,782.9,6,1
ORD_103897,CUST_1547,Apparel,536.25,0,1,0.1745,2619.0,2,1
ORD_112382,CUST_4046,Footwear,712.18,0,0,0.2169,1953.3,1,1
ORD_107212,CUST_1945,Electronics,3139.28,1,1,0.1138,1714.8,1,0
ORD_112809,CUST_1798,Home & Kitchen,578.23,0,1,0.2883,1339.7,1,0
ORD_114467,CUST_1565,Apparel,3735.28,0,0,0.4207,2009.0,1,1
ORD_107068,CUST_1698,Footwear,889.97,0,0,0.2289,2442.0,1,0
ORD_113021,CUST_3196,Electronics,5094.51,1,0,0.1356,1579.5,1,1
ORD_113838,CUST_1780,Apparel,3685.32,0,1,0.2188,2843.9,1,1
ORD_105909,CUST_4765,Apparel,1052.39,0,0,0.4879,3050.5,12,1
ORD_108086,CUST_3443,Apparel,2017.63,0,0,0.1428,1571.9,1,1
ORD_114816,CUST_1272,Footwear,368.71,1,0,0.1572,487.6,6,0
ORD_101345,CUST_2433,Apparel,1455.2,4,0,0.3325,1726.2,1,0
ORD_102872,CUST_4452,Footwear,647.51,0,1,0.538,2912.3,1,1
ORD_100005,CUST_2095,Footwear,651.92,2,0,0.3034,1749.3,1,1
ORD_111617,CUST_2695,Apparel,2807.82,2,0,0.221,1923.4,1,0
ORD_110885,CUST_3068,Footwear,1300.26,0,1,0.0404,3371.0,3,0
ORD_111024,CUST_3479,Apparel,1125.91,1,1,0.1745,797.9,1,1
ORD_101518,CUST_1094,Electronics,1612.74,0,0,0.1227,2421.6,1,0
ORD_105894,CUST_2341,Beauty,1468.57,0,1,0.2905,2567.2,1,0
ORD_103125,CUST_4046,Beauty,1728.18,0,0,0.1269,1904.1,6,0
ORD_108487,CUST_3652,Home & Kitchen,1602.46,0,1,0.0546,3310.9,1,1
ORD_113813,CUST_1496,Home & Kitchen,1665.09,1,1,0.2226,3347.4,1,0
ORD_105254,CUST_4851,Footwear,1182.93,0,0,0.3807,2170.4,2,0
ORD_113985,CUST_1782,Home & Kitchen,1310.23,0,0,0.3848,1217.9,3,0
ORD_113425,CUST_2612,Electronics,1003.52,0,0,0.1111,1234.7,1,0
ORD_108533,CUST_1777,Apparel,586.15,0,0,0.1307,2928.1,1,0
ORD_110559,CUST_3436,Apparel,468.1,0,1,0.0793,3293.7,1,0
ORD_110782,CUST_3689,Apparel,637.66,4,0,0.5387,3463.0,1,0
ORD_101011,CUST_3224,Apparel,1820.04,0,0,0.1265,1935.5,1,0
ORD_105881,CUST_1139,Footwear,338.17,0,1,0.1527,1272.6,1,0
ORD_112665,CUST_2810,Apparel,360.75,1,1,0.0107,893.5,2,0
ORD_103788,CUST_1663,Apparel,506.53,0,0,0.0421,1154.6,3,0
ORD_106895,CUST_2831,Home & Kitchen,1465.74,2,0,0.0451,547.4,6,1
ORD_110275,CUST_2659,Footwear,611.81,1,1,0.1165,3165.3,1,0
ORD_105532,CUST_3787,Electronics,761.44,5,1,0.0979,1472.1,2,1
ORD_103058,CUST_4040,Home & Kitchen,1566.48,0,1,0.1368,3204.4,1,1
ORD_113994,CUST_2233,Electronics,616.43,0,1,0.1832,2424.6,1,0
ORD_105759,CUST_1894,Home & Kitchen,1038.81,4,0,0.1757,2010.8,1,0
ORD_103534,CUST_4423,Electronics,767.51,5,0,0.1534,2786.8,1,0
ORD_110468,CUST_4459,Electronics,657.5,0,1,0.0854,752.7,6,0
ORD_102590,CUST_3356,Apparel,480.49,0,0,0.0541,1636.6,3,0
ORD_104377,CUST_2058,Footwear,377.73,0,1,0.0629,2633.3,3,1
ORD_102244,CUST_3828,Electronics,442.15,0,0,0.3103,2158.8,1,0
ORD_107799,CUST_1075,Footwear,1134.61,1,0,0.1055,1862.5,1,0
ORD_105349,CUST_1277,Apparel,770.29,0,1,0.2673,442.1,1,1
ORD_104701,CUST_2054,Beauty,868.65,0,1,0.1089,706.7,1,0
ORD_101610,CUST_4877,Footwear,808.5,4,1,0.2088,2397.7,1,1
ORD_105601,CUST_3329,Home & Kitchen,1555.72,0,0,0.1424,837.2,1,0
ORD_108031,CUST_3571,Footwear,1000.23,0,1,0.129,2010.1,1,1
ORD_102672,CUST_1525,Electronics,1662.31,1,1,0.0313,901.4,1,0
ORD_103403,CUST_1385,Apparel,324.84,0,1,0.1722,1385.0,1,1
ORD_107029,CUST_1309,Footwear,1594.87,0,0,0.328,1919.7,1,0
ORD_109529,CUST_4598,Footwear,601.48,2,1,0.2217,3464.7,6,0
ORD_102374,CUST_2710,Beauty,1065.34,5,0,0.066,3432.7,3,0
ORD_111510,CUST_1105,Apparel,503.95,0,1,0.0444,3315.4,1,0
ORD_108063,CUST_2119,Electronics,2326.56,0,1,0.243,664.6,1,1
ORD_113963,CUST_4959,Electronics,5801.15,3,0,0.1616,788.7,1,1
ORD_108384,CUST_2834,Apparel,979.46,0,1,0.1048,537.9,1,0
ORD_110271,CUST_2137,Apparel,349.74,5,0,0.1889,1992.7,1,0
ORD_111876,CUST_3063,Beauty,711.65,0,1,0.1375,253.9,1,1
ORD_113890,CUST_1252,Footwear,3341.05,1,0,0.0791,572.4,1,1
ORD_104968,CUST_4336,Apparel,886.94,1,0,0.087,2941.6,2,0
ORD_107804,CUST_2805,Electronics,2576.66,0,0,0.1393,856.7,1,0
ORD_104601,CUST_2701,Footwear,399.79,0,1,0.2267,988.5,3,0
ORD_107299,CUST_2602,Apparel,1667.06,1,0,0.3039,1638.0,1,1
ORD_100369,CUST_3944,Apparel,1160.59,3,1,0.176,867.7,1,1
ORD_100034,CUST_1021,Apparel,3138.41,1,1,0.163,355.2,6,0
ORD_110473,CUST_1203,Home & Kitchen,478.04,0,0,0.0125,1477.3,1,0
ORD_107286,CUST_1136,Footwear,1490.09,0,0,0.1311,3118.7,3,1
ORD_101349,CUST_1723,Apparel,443.18,0,1,0.0841,1947.5,1,0
ORD_113043,CUST_2231,Apparel,2648.17,3,1,0.1921,2162.1,1,1
ORD_100935,CUST_4376,Apparel,439.42,1,0,0.0557,407.8,1,0
ORD_108580,CUST_2514,Apparel,834.83,0,0,0.2216,2935.6,1,0
ORD_103786,CUST_3258,Electronics,657.42,0,1,0.0137,2834.2,1,0
ORD_111992,CUST_3865,Home & Kitchen,487.56,3,1,0.2128,342.5,1,1
ORD_104768,CUST_1946,Footwear,3091.41,0,1,0.13,2439.5,3,1
ORD_112091,CUST_2367,Footwear,1898.88,3,0,0.5424,2318.0,1,1
ORD_107673,CUST_2538,Footwear,1589.49,1,0,0.049,1968.7,1,0
ORD_100900,CUST_2996,Apparel,1536.04,1,1,0.1649,2571.8,1,1
ORD_109007,CUST_1110,Apparel,940.81,0,0,0.146,1245.8,1,0
ORD_103419,CUST_3260,Home & Kitchen,3735.92,0,0,0.069,150.1,1,1
ORD_113302,CUST_2518,Beauty,1204.58,4,0,0.0779,3431.2,1,0
ORD_114894,CUST_2585,Footwear,1131.39,2,1,0.3339,1333.9,1,1
ORD_105664,CUST_1253,Apparel,959.19,1,0,0.1428,1585.5,1,0
ORD_100899,CUST_3434,Apparel,915.64,1,1,0.2144,1445.8,1,1
ORD_112784,CUST_4896,Footwear,4717.03,0,0,0.0414,2328.1,1,0
ORD_110792,CUST_1048,Footwear,699.92,7,1,0.1429,1046.2,1,0
ORD_101791,CUST_4577,Footwear,1693.78,2,1,0.288,2974.0,1,0
ORD_111307,CUST_4001,Electronics,1675.59,3,0,0.1277,1092.9,1,0
ORD_114906,CUST_2040,Electronics,396.21,3,0,0.3728,3224.6,1,0
ORD_100733,CUST_1114,Beauty,801.13,0,0,0.0728,676.8,1,0
ORD_107660,CUST_1725,Footwear,1036.24,0,1,0.2781,1429.3,1,0
ORD_106219,CUST_1745,Apparel,1546.27,0,0,0.1948,2395.2,6,0
ORD_101422,CUST_2314,Electronics,1440.7,0,1,0.1333,1967.1,2,1
ORD_100959,CUST_2371,Footwear,1236.85,0,1,0.0921,1257.1,1,1
ORD_113613,CUST_4808,Apparel,2870.49,0,0,0.1776,852.9,2,1
ORD_109015,CUST_4571,Apparel,1538.13,1,1,0.0121,872.8,1,1
ORD_112291,CUST_4640,Electronics,2680.87,1,0,0.1597,1971.1,1,0
ORD_106311,CUST_4082,Apparel,620.03,0,0,0.3299,2576.4,1,0
ORD_107131,CUST_4582,Beauty,540.74,3,0,0.0521,3404.6,2,0
ORD_110985,CUST_1485,Footwear,3141.57,0,0,0.5995,1787.6,1,1
ORD_106558,CUST_4249,Beauty,1173.63,4,1,0.1892,2295.8,1,1
ORD_108603,CUST_2450,Home & Kitchen,1991.91,0,1,0.308,1851.9,1,0
ORD_100501,CUST_2346,Apparel,1045.05,0,1,0.1405,1110.7,2,0
ORD_109354,CUST_2522,Apparel,1482.03,0,1,0.1819,2064.8,1,0
ORD_107998,CUST_4231,Apparel,5352.27,1,0,0.2347,1568.8,1,0
ORD_111957,CUST_3133,Electronics,2509.63,1,1,0.2582,1129.9,1,1
ORD_100638,CUST_4147,Home & Kitchen,1678.52,0,0,0.2413,2258.0,1,1
ORD_100224,CUST_2597,Apparel,3417.11,0,0,0.1461,319.3,1,1
ORD_108555,CUST_1556,Apparel,3665.94,1,1,0.1663,333.7,1,1
ORD_104077,CUST_3426,Footwear,867.09,0,1,0.2337,3428.6,1,0
ORD_101065,CUST_3201,Apparel,603.08,4,1,0.2851,2498.6,1,0
ORD_114834,CUST_3897,Beauty,4221.21,1,1,0.3088,3376.1,1,1
ORD_100025,CUST_4485,Footwear,7234.85,2,1,0.3507,2054.6,6,1
ORD_108193,CUST_4858,Apparel,801.52,1,0,0.2323,3447.7,1,0
ORD_102695,CUST_4928,Footwear,1370.36,0,1,0.1083,2405.5,1,0
ORD_111904,CUST_4638,Home & Kitchen,1411.79,0,1,0.3938,1996.3,2,0
ORD_107463,CUST_2232,Beauty,3912.4,2,0,0.1752,1094.3,3,0
ORD_113241,CUST_3151,Apparel,428.98,0,0,0.122,1204.0,1,0
ORD_104184,CUST_3258,Home & Kitchen,627.53,3,0,0.0478,2059.1,1,0
ORD_109977,CUST_4837,Electronics,5787.7,2,0,0.2533,3383.9,6,0
ORD_105327,CUST_3657,Electronics,1072.04,5,1,0.4764,1378.9,1,1
ORD_110281,CUST_3755,Beauty,1843.33,1,0,0.114,2986.3,1,0
ORD_101991,CUST_4590,Home & Kitchen,2692.12,0,1,0.0586,1553.8,1,1
ORD_103884,CUST_3659,Home & Kitchen,1475.15,0,1,0.1429,2364.7,1,0
ORD_100455,CUST_1452,Footwear,556.43,1,0,0.1664,842.5,1,1
ORD_101227,CUST_2335,Electronics,475.24,1,1,0.5362,2957.2,1,0
ORD_107315,CUST_2977,Footwear,456.91,0,1,0.3802,3387.0,12,0
ORD_104726,CUST_3172,Beauty,1127.56,2,1,0.3175,348.1,1,0
ORD_101674,CUST_4215,Home & Kitchen,2225.2,0,1,0.2388,437.8,1,0
ORD_101686,CUST_2136,Apparel,1525.71,0,1,0.3181,1255.5,3,1
ORD_100443,CUST_3485,Electronics,833.55,0,1,0.0536,2769.8,6,0
ORD_112408,CUST_2760,Apparel,4205.52,3,0,0.0703,2039.0,3,1
ORD_106616,CUST_2614,Home & Kitchen,335.11,0,0,0.5025,3045.0,1,1
ORD_100945,CUST_1470,Home & Kitchen,388.72,0,1,0.1337,3302.5,1,0
ORD_111397,CUST_3073,Electronics,532.42,0,0,0.1594,1154.2,3,1
ORD_100368,CUST_3049,Electronics,1080.39,3,1,0.4461,1360.7,2,0
ORD_111190,CUST_1618,Apparel,1461.17,1,0,0.2553,2165.2,12,0
ORD_107135,CUST_1012,Apparel,1959.69,1,1,0.0413,1288.0,1,0
ORD_106134,CUST_3556,Apparel,327.15,0,1,0.1585,959.0,1,1
ORD_105553,CUST_4696,Footwear,1232.15,2,0,0.2284,2051.2,3,0
ORD_102503,CUST_1935,Footwear,1050.28,1,0,0.0619,1150.4,1,0
ORD_102179,CUST_1951,Electronics,433.86,0,0,0.2256,3450.2,1,0
ORD_103601,CUST_2748,Home & Kitchen,536.33,2,1,0.1357,823.5,1,0
ORD_108056,CUST_4093,Footwear,2208.19,5,0,0.0556,1183.9,1,0
ORD_102902,CUST_2496,Footwear,426.52,1,1,0.1471,2028.3,1,0
ORD_108729,CUST_1084,Apparel,1446.19,1,0,0.2168,2180.2,1,1
ORD_112845,CUST_2069,Home & Kitchen,435.69,3,1,0.1392,1725.2,1,1
ORD_101651,CUST_3523,Home & Kitchen,629.88,5,0,0.3008,403.5,1,0
ORD_103266,CUST_4597,Apparel,1889.78,0,1,0.313,2952.5,3,1
ORD_101971,CUST_4642,Apparel,442.91,0,0,0.0531,1941.4,3,0
ORD_110049,CUST_4033,Apparel,1417.44,1,1,0.1113,235.1,6,1
ORD_111816,CUST_1432,Footwear,4291.79,0,1,0.1114,789.6,1,0
ORD_112342,CUST_2824,Apparel,1310.54,0,0,0.2269,535.7,2,1
ORD_102868,CUST_1488,Beauty,660.69,0,0,0.2008,2776.2,3,0
ORD_111679,CUST_2092,Home & Kitchen,2939.36,0,1,0.1558,2135.1,1,0
ORD_107047,CUST_2666,Home & Kitchen,2273.59,0,0,0.2919,560.1,3,0
ORD_106259,CUST_1086,Home & Kitchen,959.93,0,0,0.2006,1644.2,1,0
ORD_109463,CUST_1566,Beauty,2294.17,2,1,0.1588,2653.7,1,0
ORD_105383,CUST_2592,Apparel,456.02,0,1,0.0522,2399.0,2,0
ORD_103413,CUST_4897,Home & Kitchen,2116.1,2,1,0.3436,2878.9,12,1
ORD_113161,CUST_1036,Electronics,1338.17,0,0,0.338,1382.9,1,0
ORD_111937,CUST_2726,Apparel,896.99,3,1,0.0359,1148.6,3,0
ORD_102648,CUST_2797,Footwear,357.06,2,1,0.2306,3346.2,1,0
ORD_112987,CUST_2445,Home & Kitchen,1209.13,3,0,0.1076,2299.3,3,0
ORD_107107,CUST_4129,Home & Kitchen,763.94,2,0,0.2169,1568.8,12,0
ORD_110754,CUST_3590,Apparel,4146.95,4,0,0.0483,1714.0,1,0
ORD_105394,CUST_2843,Apparel,3971.77,2,1,0.2059,452.0,1,0
ORD_103684,CUST_1514,Home & Kitchen,2000.71,0,1,0.0343,2412.3,1,0
ORD_112281,CUST_3282,Footwear,2121.56,0,0,0.1246,2707.9,1,0
ORD_100905,CUST_2531,Apparel,989.85,0,0,0.2318,421.4,1,0
ORD_104592,CUST_4622,Beauty,588.48,3,1,0.1485,3452.2,1,0
ORD_113458,CUST_1395,Beauty,3589.48,3,0,0.0914,310.1,6,0
ORD_104324,CUST_4134,Apparel,3201.9,0,1,0.4068,2912.8,1,0
ORD_114049,CUST_1711,Beauty,1454.35,0,0,0.2855,1482.9,1,0
ORD_113605,CUST_2550,Home & Kitchen,361.83,0,1,0.2576,928.7,1,0
ORD_108635,CUST_1903,Apparel,627.93,0,0,0.1093,1978.4,1,1
ORD_107951,CUST_2194,Apparel,1004.04,0,1,0.3594,397.0,2,0
ORD_108078,CUST_3708,Electronics,2055.68,0,1,0.2022,3014.2,1,1
ORD_100441,CUST_4436,Footwear,1537.93,2,0,0.0707,3327.8,6,1
ORD_100894,CUST_1828,Apparel,4950.1,0,1,0.2456,1545.5,3,1
ORD_102910,CUST_3009,Home & Kitchen,413.2,3,0,0.3146,2330.5,3,0
ORD_100559,CUST_3197,Home & Kitchen,1832.08,0,0,0.2349,1929.3,3,0
ORD_105181,CUST_1891,Apparel,453.23,1,0,0.2444,1413.2,2,0
ORD_108841,CUST_2522,Apparel,1339.72,0,0,0.05,1646.6,1,0
ORD_110042,CUST_4029,Beauty,1147.72,2,0,0.1389,640.7,1,0
ORD_101330,CUST_3551,Footwear,765.12,4,0,0.0788,1642.3,2,1
ORD_105618,CUST_1083,Beauty,650.16,3,1,0.1379,3325.3,1,1
ORD_112024,CUST_3999,Apparel,1888.06,0,1,0.1259,2592.3,1,0
ORD_104378,CUST_1778,Home & Kitchen,545.56,0,0,0.1866,396.1,1,0
ORD_107349,CUST_1627,Electronics,2080.0,1,0,0.1676,504.7,1,0
ORD_107153,CUST_1142,Footwear,3656.39,0,0,0.3902,3423.1,6,1
ORD_114679,CUST_2241,Apparel,746.61,0,1,0.5084,160.4,1,1
ORD_104304,CUST_1423,Footwear,358.86,0,0,0.2428,3017.7,1,0
ORD_105009,CUST_2313,Apparel,711.86,0,1,0.2773,3082.1,1,0
ORD_110284,CUST_4486,Footwear,2040.94,0,1,0.0983,190.9,1,1
ORD_106402,CUST_2387,Apparel,861.29,3,1,0.0553,2572.8,1,0
ORD_100632,CUST_1703,Footwear,367.62,0,1,0.0593,2624.6,1,0
ORD_111392,CUST_1885,Apparel,3820.28,0,1,0.2916,1575.8,1,1
ORD_104932,CUST_1056,Apparel,1806.37,1,1,0.0356,1299.4,1,0
ORD_104218,CUST_4000,Apparel,400.77,2,0,0.0314,3013.0,1,0
ORD_101007,CUST_4136,Electronics,687.37,0,0,0.2351,1584.3,1,0
ORD_101225,CUST_1525,Home & Kitchen,375.0,3,0,0.1238,332.1,2,1
ORD_102991,CUST_3137,Apparel,1112.94,2,0,0.3793,552.2,1,0
ORD_103203,CUST_2107,Apparel,1854.85,1,0,0.2956,1275.9,1,0
ORD_100922,CUST_3933,Footwear,1233.58,2,1,0.2353,1177.5,1,0
ORD_100258,CUST_4296,Footwear,468.11,1,0,0.382,2829.8,2,0
ORD_113360,CUST_3030,Home & Kitchen,697.61,4,0,0.1123,904.8,1,0
ORD_111577,CUST_3698,Footwear,800.67,2,1,0.0495,2241.6,1,0
ORD_106997,CUST_4915,Apparel,803.6,3,1,0.1657,3047.0,1,1
ORD_108775,CUST_3580,Home & Kitchen,749.45,3,0,0.2486,336.3,1,0
ORD_108643,CUST_4340,Beauty,490.43,1,1,0.2372,1478.5,2,1
ORD_114298,CUST_4775,Apparel,1358.17,1,1,0.1729,563.2,1,0
ORD_114487,CUST_3304,Beauty,1091.5,4,1,0.1626,2781.5,1,0
ORD_112805,CUST_2075,Footwear,1976.19,1,0,0.0645,2634.9,6,0
ORD_103370,CUST_2575,Footwear,641.9,7,1,0.3918,2223.7,1,1
ORD_112645,CUST_3006,Home & Kitchen,5414.08,0,0,0.2103,2350.2,1,1
ORD_100916,CUST_3719,Electronics,1143.91,0,0,0.0194,375.3,1,0
ORD_103644,CUST_3588,Apparel,760.36,10,0,0.1514,3051.0,6,1
ORD_114615,CUST_2410,Apparel,1493.7,1,1,0.1976,1106.6,1,0
ORD_101981,CUST_1400,Home & Kitchen,453.18,0,1,0.3581,1098.1,1,1
ORD_100398,CUST_4298,Electronics,1143.3,0,1,0.1944,208.8,1,0
ORD_110167,CUST_1181,Apparel,1178.9,0,0,0.1263,2725.3,1,1
ORD_101127,CUST_2353,Home & Kitchen,1851.23,1,1,0.2681,3404.8,1,1
ORD_109366,CUST_2317,Apparel,3017.67,4,1,0.0465,3498.5,1,0
ORD_112750,CUST_3063,Apparel,387.46,0,0,0.1751,1301.6,12,0
ORD_101097,CUST_1763,Apparel,623.5,0,1,0.0539,1564.8,2,0
ORD_103045,CUST_2316,Home & Kitchen,6246.85,1,1,0.1788,648.7,1,0
ORD_114451,CUST_2972,Footwear,4289.27,1,0,0.51,2172.8,1,1
ORD_101165,CUST_1060,Home & Kitchen,2415.32,0,0,0.2768,2693.4,3,0
ORD_112114,CUST_1667,Footwear,1699.44,1,1,0.0965,2187.1,1,0
ORD_112110,CUST_1555,Home & Kitchen,2135.17,0,0,0.3429,2656.9,1,0
ORD_102922,CUST_4865,Apparel,460.66,0,1,0.1985,1687.2,1,0
ORD_110447,CUST_3376,Apparel,1317.4,0,1,0.1168,3283.9,1,0
ORD_101900,CUST_2785,Apparel,416.77,0,1,0.3356,2136.4,1,1
ORD_110605,CUST_3169,Footwear,2829.8,3,1,0.2281,1276.6,1,1
ORD_113831,CUST_4920,Footwear,3541.05,0,1,0.0524,509.0,1,0
ORD_105915,CUST_4474,Home & Kitchen,2430.06,0,0,0.1302,2250.2,1,0
ORD_102151,CUST_4170,Electronics,1149.18,0,1,0.299,2947.0,1,0
ORD_108342,CUST_4349,Footwear,354.21,0,1,0.3048,2745.8,1,1
ORD_108486,CUST_2121,Footwear,2439.51,1,0,0.1281,1263.7,1,0
ORD_105679,CUST_2638,Beauty,554.61,0,1,0.2209,1422.6,1,0
ORD_106609,CUST_3622,Home & Kitchen,831.45,1,1,0.2334,1254.7,2,0
ORD_105534,CUST_2461,Apparel,450.71,0,0,0.1639,2969.3,1,0
ORD_104491,CUST_4828,Footwear,1229.92,0,1,0.2166,902.5,1,1
ORD_108794,CUST_2521,Apparel,1126.84,0,0,0.5785,1058.9,1,0
ORD_113092,CUST_1669,Apparel,1889.73,5,0,0.1325,1086.7,1,0
ORD_108692,CUST_1698,Electronics,1168.36,2,0,0.1922,1864.4,1,0
ORD_100395,CUST_1103,Electronics,2036.24,0,1,0.108,522.5,1,1
ORD_103062,CUST_3734,Apparel,452.98,0,1,0.4516,290.1,1,1
ORD_109320,CUST_2454,Electronics,450.57,2,0,0.2705,3230.1,1,0
ORD_103190,CUST_1347,Footwear,1338.58,0,1,0.151,2898.6,1,0
ORD_105292,CUST_1032,Footwear,1201.8,0,0,0.2352,432.0,12,1
ORD_114654,CUST_1929,Footwear,1896.35,7,1,0.1428,426.9,1,1
ORD_109183,CUST_2380,Apparel,425.29,0,0,0.2717,3173.2,6,1
ORD_111126,CUST_2802,Apparel,692.55,0,0,0.1486,2406.2,1,1
ORD_114915,CUST_1998,Apparel,5382.49,3,0,0.4002,2221.1,3,1
ORD_109340,CUST_1981,Electronics,8010.52,0,0,0.1861,2148.8,1,0
ORD_112067,CUST_3765,Electronics,1198.58,0,1,0.0811,847.8,3,1
ORD_113885,CUST_4129,Apparel,1204.64,0,0,0.0643,499.2,6,0
ORD_105985,CUST_3965,Electronics,2222.08,3,0,0.2227,3146.2,3,1
ORD_104374,CUST_3479,Electronics,905.3,2,0,0.1182,286.9,2,0
ORD_109744,CUST_2722,Apparel,814.34,10,1,0.1105,3250.5,1,1
ORD_110942,CUST_3004,Electronics,570.28,0,0,0.1353,1403.2,12,0
ORD_109178,CUST_1391,Electronics,940.37,0,0,0.1205,1548.4,1,0
ORD_105503,CUST_4115,Apparel,3055.37,3,0,0.3453,2953.9,6,1
ORD_109840,CUST_1865,Beauty,1495.86,0,1,0.2776,172.1,3,1
ORD_100095,CUST_2129,Apparel,832.99,0,0,0.2536,919.7,1,1
ORD_104470,CUST_2314,Apparel,2881.16,0,1,0.0939,1902.4,1,1
ORD_108926,CUST_2187,Apparel,2817.6,1,0,0.0978,810.6,2,0
ORD_105305,CUST_4718,Beauty,734.7,0,0,0.1639,2366.7,2,0
ORD_107269,CUST_3042,Footwear,402.73,1,1,0.0428,1703.7,1,0
ORD_100614,CUST_2012,Apparel,1314.34,0,0,0.0259,1438.2,1,0
ORD_103560,CUST_3216,Footwear,392.63,0,1,0.1432,3307.2,3,0
ORD_109940,CUST_1109,Beauty,629.25,1,1,0.2548,1365.7,1,0
ORD_107118,CUST_2134,Apparel,3079.87,0,0,0.0329,2234.7,2,0
ORD_112245,CUST_1769,Electronics,459.55,2,0,0.1814,1867.8,3,0
ORD_109221,CUST_2640,Home & Kitchen,3070.72,0,0,0.4662,1799.3,1,1
ORD_103689,CUST_2247,Beauty,616.96,0,1,0.0507,2312.3,1,0
ORD_105645,CUST_2982,Footwear,378.97,0,1,0.0998,291.5,1,0
ORD_106801,CUST_2857,Apparel,1827.36,1,1,0.0436,1574.8,1,0
ORD_106429,CUST_3565,Apparel,2005.16,0,1,0.3373,2345.2,1,1
ORD_102822,CUST_4873,Apparel,1559.96,5,1,0.2704,1187.2,1,1
ORD_102080,CUST_4760,Apparel,395.16,0,1,0.2055,3262.5,6,0
ORD_101813,CUST_4272,Apparel,307.53,0,1,0.2729,1256.3,1,1
ORD_107931,CUST_1907,Electronics,456.98,2,0,0.3524,2979.8,3,0
ORD_114208,CUST_1324,Electronics,1515.59,0,1,0.3083,1304.6,1,1
ORD_112215,CUST_3840,Apparel,1433.99,4,1,0.1504,2128.4,1,1
ORD_101153,CUST_1899,Footwear,382.51,0,0,0.058,835.8,6,0
ORD_103327,CUST_1389,Beauty,2123.87,4,1,0.0233,2358.3,2,0
ORD_113797,CUST_2195,Footwear,1799.49,0,1,0.0752,476.7,1,0
ORD_103739,CUST_3583,Footwear,2192.1,0,0,0.2734,2788.0,1,0
ORD_101548,CUST_4694,Footwear,1625.04,0,0,0.2951,1825.9,3,1
ORD_109438,CUST_4411,Apparel,613.14,0,0,0.0508,604.1,1,0
ORD_114117,CUST_4413,Footwear,2855.81,0,0,0.1332,1150.5,1,0
ORD_112512,CUST_3682,Apparel,1550.47,0,1,0.1456,2443.6,1,0
ORD_107587,CUST_4854,Apparel,705.53,5,0,0.2529,2210.7,1,1
